EmpID,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,OverTime,PercentSalaryHike,PerformanceRating,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
1318,26-35,No,Travel_Rarely,1079,Sales,10,Medical,1912,Female,Sales Executive,4,Divorced,20115,Yes,11,3,3,5,1
1319,26-35,No,Travel_Rarely,471,Research & Development,4,Medical,1916,Female,Laboratory Technician,3,Divorced,16031,No,12,3,2,2,2
1320,26-35,No,Travel_Frequently,1125,Research & Development,1,Life Sciences,1956,Male,Research Scientist,1,Married,5771,No,21,4,3,10,8
1321,26-35,Yes,Travel_Frequently,754,Sales,26,Marketing,1967,Male,Sales Executive,4,Married,21075,Yes,11,3,3,10,0
1322,26-35,No,Travel_Rarely,1276,Research & Development,2,Medical,1974,Female,Laboratory Technician,4,Divorced,17536,Yes,11,3,3,1,0
1323,26-35,No,Non-Travel,697,Research & Development,10,Medical,1979,Female,Research Director,3,Married,26862,No,20,4,4,11,4
1324,26-35,No,Travel_Rarely,1154,Sales,2,Life Sciences,1996,Male,Sales Representative,3,Married,6393,No,19,3,3,2,1
1325,26-35,No,Non-Travel,325,Research & Development,5,Medical,2057,Male,Manufacturing Director,1,Single,3787,No,19,3,3,9,1
1326,26-35,No,Non-Travel,325,Research & Development,5,Medical,2057,Male,Manufacturing Director,1,Single,3787,No,19,3,3,9,1
1327,26-35,No,Travel_Frequently,1005,Research & Development,2,Life Sciences,8,Male,Laboratory Technician,4,Single,11864,No,13,3,2,7,3
1328,26-35,No,Travel_Rarely,334,Research & Development,5,Life Sciences,21,Male,Research Scientist,2,Divorced,15053,Yes,12,3,2,6,0
1329,26-35,Yes,Travel_Frequently,1125,Research & Development,16,Life Sciences,33,Female,Research Scientist,1,Single,4681,Yes,22,4,3,10,6
1330,26-35,No,Travel_Rarely,548,Research & Development,1,Life Sciences,96,Male,Research Scientist,2,Married,7346,No,17,3,3,10,0
1331,26-35,No,Travel_Rarely,1093,Sales,6,Medical,125,Male,Sales Executive,3,Single,24301,No,16,3,3,11,5
1332,26-35,No,Travel_Rarely,827,Research & Development,1,Life Sciences,134,Male,Research Scientist,1,Single,15178,No,13,3,3,1,0
1333,26-35,Yes,Travel_Rarely,1033,Research & Development,9,Medical,190,Female,Laboratory Technician,1,Single,10224,No,22,4,4,5,0
1334,26-35,No,Travel_Frequently,689,Sales,9,Medical,195,Male,Sales Executive,4,Divorced,22812,No,17,3,4,8,0
1335,26-35,No,Travel_Frequently,967,Sales,8,Marketing,207,Female,Sales Executive,4,Single,15589,No,14,3,3,9,3
1336,26-35,No,Travel_Rarely,120,Research & Development,6,Life Sciences,231,Male,Research Scientist,3,Single,12430,No,20,4,3,5,1
1337,26-35,Yes,Travel_Rarely,1045,Sales,4,Medical,291,Male,Sales Executive,4,Married,25812,No,11,3,2,14,9
1338,26-35,No,Travel_Rarely,1401,Sales,4,Life Sciences,330,Female,Sales Representative,2,Married,20990,No,11,3,3,4,1
1339,26-35,Yes,Travel_Rarely,515,Research & Development,1,Life Sciences,331,Male,Laboratory Technician,3,Single,9571,Yes,14,3,1,3,1
1340,26-35,No,Travel_Frequently,1311,Research & Development,7,Life Sciences,359,Male,Laboratory Technician,2,Married,26062,No,20,4,1,5,0
1341,26-35,No,Travel_Rarely,128,Research & Development,2,Technical Degree,362,Male,Laboratory Technician,1,Single,19737,No,13,3,3,6,0
1342,26-35,No,Travel_Rarely,906,Sales,7,Life Sciences,420,Male,Sales Executive,3,Married,16985,No,14,3,2,13,4
1343,26-35,No,Travel_Rarely,588,Sales,8,Technical Degree,436,Female,Sales Executive,2,Married,24624,Yes,11,3,3,13,11
1344,26-35,No,Travel_Rarely,1018,Research & Development,2,Medical,439,Female,Research Scientist,4,Single,10557,No,16,3,2,7,0
1345,26-35,No,Travel_Rarely,1062,Research & Development,2,Medical,471,Female,Laboratory Technician,2,Married,3956,No,13,3,3,8,0
1346,26-35,Yes,Non-Travel,1474,Sales,11,Other,631,Male,Sales Executive,3,Married,23914,No,12,3,3,4,1
1347,26-35,No,Travel_Rarely,646,Research & Development,9,Life Sciences,679,Female,Research Scientist,4,Married,18089,Yes,12,3,2,6,0
1348,26-35,No,Travel_Rarely,929,Sales,10,Marketing,722,Male,Sales Executive,4,Single,21703,No,12,3,2,10,0
1349,26-35,No,Travel_Rarely,1018,Research & Development,3,Life Sciences,727,Female,Research Director,4,Single,19373,No,15,3,3,7,7
1350,26-35,No,Travel_Rarely,859,Research & Development,4,Life Sciences,830,Female,Manufacturing Director,3,Married,19124,No,12,3,3,14,6
1351,26-35,No,Travel_Rarely,117,Sales,13,Life Sciences,859,Male,Sales Executive,4,Divorced,9250,No,11,3,2,5,0
1352,26-35,No,Travel_Rarely,638,Research & Development,8,Medical,865,Female,Research Scientist,3,Married,22162,No,12,3,2,5,1
1353,26-35,No,Non-Travel,300,Research & Development,1,Life Sciences,882,Male,Laboratory Technician,4,Divorced,9148,No,12,3,3,3,0
1354,26-35,No,Travel_Frequently,379,Sales,5,Life Sciences,889,Male,Sales Executive,2,Married,8891,No,14,3,3,10,5
1355,26-35,Yes,Travel_Rarely,374,Research & Development,25,Life Sciences,911,Male,Laboratory Technician,4,Single,18016,Yes,24,4,1,1,0
1356,26-35,No,Non-Travel,1184,Research & Development,1,Life Sciences,951,Female,Laboratory Technician,2,Married,3974,No,20,4,3,3,0
1357,26-35,No,Travel_Rarely,498,Research & Development,3,Medical,966,Female,Manufacturing Director,1,Married,13554,No,12,3,4,8,6
1358,26-35,No,Non-Travel,1109,Research & Development,29,Medical,1046,Female,Laboratory Technician,3,Single,11135,No,12,3,3,8,7
1359,26-35,No,Non-Travel,862,Sales,2,Life Sciences,1190,Female,Sales Representative,1,Divorced,14947,No,12,3,3,1,0
1360,26-35,No,Travel_Frequently,1316,Research & Development,2,Life Sciences,1235,Female,Research Scientist,3,Single,2338,Yes,14,3,3,8,0
1361,26-35,No,Travel_Rarely,604,Sales,8,Medical,1304,Male,Sales Executive,4,Married,11693,No,15,3,4,10,0
1362,26-35,Yes,Travel_Rarely,1089,Research & Development,7,Life Sciences,1309,Male,Laboratory Technician,3,Married,22845,No,18,3,3,10,1
1363,26-35,No,Travel_Rarely,499,Sales,2,Marketing,1396,Male,Sales Executive,2,Married,20497,Yes,13,3,2,3,1
1364,26-35,No,Travel_Rarely,601,Sales,7,Marketing,1446,Male,Sales Executive,4,Married,23343,No,12,3,2,4,0
1365,26-35,No,Travel_Rarely,495,Research & Development,10,Medical,1516,Male,Manager,4,Single,21072,No,25,4,4,5,0
1366,26-35,No,Travel_Rarely,824,Research & Development,5,Life Sciences,1555,Female,Research Scientist,2,Married,15624,No,12,3,3,7,2
1367,26-35,No,Non-Travel,1200,Research & Development,1,Technical Degree,1574,Male,Research Scientist,1,Married,25174,No,14,3,2,6,1
1368,26-35,No,Travel_Rarely,634,Research & Development,5,Other,1607,Female,Research Scientist,4,Married,18783,No,17,3,3,3,0
1369,26-35,No,Travel_Rarely,977,Research & Development,2,Medical,1671,Male,Research Scientist,2,Divorced,25518,No,13,3,2,9,1
1370,26-35,No,Travel_Frequently,585,Research & Development,10,Life Sciences,1720,Male,Research Scientist,3,Married,17360,No,13,3,2,5,1
1371,26-35,Yes,Travel_Rarely,964,Sales,1,Life Sciences,1734,Male,Sales Executive,2,Single,12147,No,15,3,3,0,0
1372,26-35,No,Travel_Rarely,371,Sales,19,Life Sciences,1739,Male,Sales Executive,3,Married,3840,No,13,3,1,4,0
1373,26-35,No,Non-Travel,953,Research & Development,5,Technical Degree,1764,Male,Research Scientist,2,Single,17674,No,14,3,3,7,0
1374,26-35,No,Travel_Frequently,1318,Sales,10,Marketing,1853,Male,Sales Executive,4,Single,26075,No,13,3,4,0,0
1375,26-35,Yes,Travel_Rarely,414,Sales,2,Marketing,1862,Male,Sales Executive,2,Single,26186,Yes,12,3,2,2,2
1376,26-35,Yes,Travel_Frequently,238,Research & Development,5,Life Sciences,1939,Female,Research Scientist,3,Single,15318,Yes,14,3,3,4,0
1377,26-35,No,Non-Travel,1146,Research & Development,15,Medical,1955,Female,Healthcare Representative,4,Divorced,16542,No,18,3,3,5,1
1378,26-35,No,Travel_Rarely,1373,Research & Development,5,Life Sciences,1966,Male,Manufacturing Director,4,Single,10138,No,24,4,3,1,0
1379,26-35,No,Travel_Rarely,267,Research & Development,29,Life Sciences,2010,Female,Laboratory Technician,2,Single,15919,No,13,3,3,6,4
1380,26-35,No,Travel_Rarely,801,Sales,1,Marketing,2016,Female,Sales Executive,4,Married,24032,No,19,3,3,14,5
1381,26-35,No,Travel_Rarely,529,Research & Development,2,Technical Degree,2038,Male,Research Scientist,1,Single,11288,No,14,3,3,4,1
1382,26-35,No,Travel_Frequently,1392,Research & Development,3,Life Sciences,5,Female,Research Scientist,3,Married,23159,Yes,11,3,3,8,3
1383,26-35,No,Travel_Rarely,924,Research & Development,2,Medical,39,Male,Laboratory Technician,4,Single,6670,No,11,3,3,1,0
1384,26-35,No,Travel_Frequently,1141,Sales,1,Life Sciences,52,Female,Sales Executive,1,Married,3193,No,19,3,3,5,1
1385,26-35,No,Travel_Frequently,515,Research & Development,1,Life Sciences,73,Female,Research Director,4,Single,15146,Yes,12,3,3,15,8
1386,26-35,No,Non-Travel,750,Sales,22,Marketing,160,Male,Sales Executive,2,Married,15480,No,13,3,4,7,0
1387,26-35,No,Travel_Rarely,134,Research & Development,2,Life Sciences,242,Male,Research Scientist,4,Single,10515,No,14,3,4,3,0
1388,26-35,No,Travel_Rarely,931,Research & Development,14,Medical,252,Female,Research Scientist,2,Married,4673,No,13,3,3,8,1
1389,26-35,No,Travel_Rarely,147,Research & Development,4,Medical,305,Female,Research Scientist,2,Married,13248,No,21,4,3,3,1
1390,26-35,Yes,Travel_Rarely,465,Research & Development,2,Life Sciences,328,Female,Laboratory Technician,1,Married,21509,No,20,4,4,9,1
1391,26-35,No,Travel_Rarely,832,Research & Development,5,Life Sciences,338,Female,Research Scientist,4,Married,14776,No,13,3,2,2,0
1392,26-35,No,Travel_Frequently,553,Research & Development,5,Life Sciences,428,Female,Manager,2,Married,23364,No,11,3,3,10,8
1393,26-35,No,Travel_Frequently,508,Sales,10,Marketing,446,Male,Sales Executive,4,Single,4317,No,14,3,2,7,0
1394,26-35,Yes,Travel_Rarely,350,Sales,5,Marketing,485,Female,Sales Representative,3,Single,9150,Yes,13,3,3,1,0
1395,26-35,Yes,Travel_Rarely,1277,Research & Development,15,Medical,582,Male,Manager,3,Married,24619,Yes,12,3,4,7,7
1396,26-35,Yes,Travel_Rarely,587,Research & Development,10,Medical,584,Male,Laboratory Technician,4,Divorced,6705,No,13,3,3,4,1
1397,26-35,No,Travel_Rarely,922,Research & Development,1,Medical,612,Female,Research Director,3,Divorced,22578,No,19,3,3,6,0
1398,26-35,No,Travel_Rarely,1216,Sales,8,Marketing,677,Male,Sales Executive,3,Divorced,20431,No,12,3,3,5,1
1399,26-35,No,Travel_Frequently,1296,Research & Development,6,Life Sciences,692,Male,Healthcare Representative,4,Divorced,5335,No,23,4,1,13,4
1400,26-35,Yes,Travel_Rarely,527,Research & Development,1,Other,780,Male,Research Scientist,4,Single,5207,Yes,13,3,2,10,7
1401,26-35,No,Travel_Rarely,213,Research & Development,7,Medical,817,Male,Research Director,3,Married,25995,No,11,3,4,13,3
1402,26-35,Yes,Travel_Rarely,118,Sales,16,Marketing,819,Female,Sales Executive,1,Single,26507,No,15,3,3,3,0
1403,26-35,No,Travel_Rarely,586,Sales,1,Medical,855,Male,Sales Executive,1,Divorced,21816,No,22,4,3,9,0
1404,26-35,No,Travel_Rarely,1075,Human Resources,3,Human Resources,910,Male,Human Resources,2,Divorced,22650,Yes,11,3,4,4,0
1405,26-35,No,Travel_Rarely,1198,Research & Development,1,Other,939,Male,Research Scientist,1,Single,3339,Yes,11,3,3,3,0
1406,26-35,No,Travel_Rarely,1069,Research & Development,1,Life Sciences,969,Female,Healthcare Representative,4,Single,12291,No,14,3,3,5,1
1407,26-35,No,Non-Travel,722,Sales,17,Life Sciences,992,Male,Manager,3,Single,20489,No,11,3,3,10,6
1408,26-35,No,Travel_Rarely,461,Research & Development,13,Life Sciences,995,Female,Research Scientist,4,Single,17241,No,18,3,3,3,0
1409,26-35,No,Travel_Frequently,827,Research & Development,1,Other,998,Female,Healthcare Representative,2,Married,20161,Yes,13,3,3,6,1
1410,26-35,No,Travel_Rarely,654,Research & Development,5,Life Sciences,1099,Male,Healthcare Representative,4,Divorced,21214,No,15,3,3,3,1
1411,26-35,Yes,Travel_Frequently,827,Research & Development,29,Medical,1101,Female,Research Scientist,3,Single,3129,No,22,4,3,13,3
1412,26-35,Yes,Travel_Rarely,1017,Research & Development,25,Medical,1108,Male,Research Scientist,2,Single,2993,Yes,20,4,3,2,2
1413,26-35,No,Travel_Frequently,970,Sales,7,Life Sciences,1114,Female,Sales Executive,2,Married,13401,No,17,3,3,3,0
1414,26-35,Yes,Travel_Rarely,603,Sales,9,Marketing,1157,Female,Sales Executive,1,Single,18385,Yes,17,3,3,5,0
1415,26-35,No,Travel_Rarely,147,Human Resources,2,Human Resources,1207,Male,Human Resources,3,Married,8429,No,13,3,3,5,1
1416,26-35,No,Travel_Frequently,1146,Sales,25,Medical,1220,Female,Sales Executive,3,Married,4905,No,12,3,2,10,0
1417,26-35,No,Travel_Rarely,117,Research & Development,9,Medical,1238,Male,Research Scientist,4,Married,6311,No,13,3,3,14,4
1418,26-35,No,Travel_Rarely,536,Sales,10,Marketing,1268,Male,Sales Executive,3,Divorced,21708,Yes,14,3,3,9,0
1419,26-35,No,Travel_Frequently,1111,Sales,5,Life Sciences,1395,Male,Sales Executive,4,Married,19293,No,13,3,4,5,1
1420,26-35,No,Travel_Rarely,1099,Research & Development,4,Medical,1502,Female,Laboratory Technician,2,Married,8192,No,11,3,3,5,0
1421,26-35,No,Travel_Rarely,516,Research & Development,8,Life Sciences,1515,Male,Healthcare Representative,3,Single,22049,Yes,17,3,3,0,0
1422,26-35,No,Travel_Rarely,575,Research & Development,25,Life Sciences,1545,Male,Manufacturing Director,2,Single,24152,No,13,3,3,5,0
1423,26-35,No,Travel_Rarely,589,Research & Development,28,Life Sciences,1549,Male,Laboratory Technician,3,Married,22949,Yes,12,3,3,15,5
1424,26-35,No,Travel_Rarely,1242,Sales,8,Life Sciences,1560,Male,Sales Executive,1,Married,10589,No,13,3,1,2,2
1425,26-35,No,Travel_Rarely,392,Sales,2,Medical,1670,Male,Sales Executive,4,Divorced,3921,No,14,3,3,6,0
1426,26-35,No,Non-Travel,530,Sales,16,Life Sciences,1681,Female,Sales Executive,4,Divorced,16130,Yes,25,4,3,6,1
1427,26-35,No,Travel_Rarely,267,Research & Development,21,Medical,1698,Male,Laboratory Technician,2,Married,13637,No,18,3,3,14,2
1428,26-35,No,Non-Travel,1283,Sales,2,Marketing,1756,Female,Sales Executive,2,Single,10697,No,15,3,2,11,1
1429,26-35,Yes,Travel_Rarely,211,Sales,16,Life Sciences,1758,Female,Sales Executive,1,Single,10092,Yes,20,4,2,0,0
1430,26-35,No,Travel_Rarely,867,Research & Development,8,Life Sciences,1798,Male,Research Scientist,1,Married,6076,No,19,3,3,10,7
1431,26-35,No,Travel_Rarely,217,Sales,10,Marketing,1924,Male,Sales Executive,3,Single,10410,No,14,3,2,10,0
1432,26-35,No,Travel_Frequently,1303,Research & Development,7,Life Sciences,1970,Male,Healthcare Representative,3,Divorced,18079,No,20,4,3,9,2
1433,26-35,No,Non-Travel,1313,Research & Development,1,Medical,1994,Male,Laboratory Technician,3,Divorced,20439,No,12,3,2,1,0
1434,26-35,No,Travel_Rarely,501,Research & Development,15,Medical,2009,Female,Healthcare Representative,4,Married,21653,Yes,13,3,3,9,8
1435,26-35,No,TravelRarely,1346,Research & Development,19,Medical,18,Male,Laboratory Technician,4,Divorced,8758,No,11,3,3,2,1
1436,26-35,No,TravelRarely,419,Research & Development,7,Life Sciences,28,Female,Research Director,2,Single,21293,No,11,3,3,12,2
1437,26-35,Yes,Travel_Rarely,699,Research & Development,6,Medical,31,Male,Research Scientist,1,Single,17102,No,11,3,3,4,1
1438,26-35,No,Non-Travel,1065,Sales,23,Marketing,60,Male,Sales Executive,3,Single,10034,No,20,4,3,9,8
1439,26-35,No,Travel_Rarely,1153,Research & Development,1,Medical,110,Male,Manufacturing Director,2,Married,17736,No,15,3,3,5,1
1440,26-35,Yes,Travel_Frequently,658,Research & Development,7,Life Sciences,147,Male,Laboratory Technician,3,Single,22887,Yes,24,4,3,9,0
1441,26-35,No,Travel_Rarely,1031,Research & Development,6,Life Sciences,151,Female,Research Scientist,2,Divorced,15000,No,15,3,3,1,0
1442,26-35,No,Travel_Rarely,1354,Research & Development,5,Medical,153,Female,Manager,1,Single,5615,No,12,3,3,11,5
1443,26-35,No,Travel_Frequently,303,Sales,2,Marketing,216,Female,Sales Representative,3,Married,11314,No,18,3,3,4,1
1444,26-35,No,Travel_Rarely,629,Research & Development,27,Medical,247,Female,Research Scientist,2,Single,5711,No,15,3,3,3,1
1445,26-35,No,Travel_Frequently,1069,Research & Development,2,Life Sciences,256,Male,Manufacturing Director,3,Married,14074,No,17,3,2,10,1
1446,26-35,No,Travel_Frequently,878,Research & Development,10,Medical,277,Male,Research Scientist,3,Divorced,5972,Yes,17,3,4,5,2
1447,26-35,No,Travel_Rarely,470,Research & Development,2,Life Sciences,339,Male,Manufacturing Director,1,Married,23687,No,13,3,3,11,5
1448,26-35,Yes,Non-Travel,1362,Sales,19,Marketing,502,Male,Sales Executive,4,Single,4652,Yes,13,3,2,5,0
1449,26-35,No,Non-Travel,1381,Sales,4,Marketing,523,Female,Sales Executive,3,Married,12740,No,15,3,3,3,1
1450,26-35,No,Travel_Rarely,1303,Research & Development,2,Life Sciences,579,Male,Research Scientist,3,Divorced,8416,No,12,3,3,7,5
1451,26-35,Yes,Travel_Frequently,988,Human Resources,23,Human Resources,590,Female,Human Resources,1,Divorced,11533,Yes,15,3,3,3,0
1452,26-35,No,Travel_Rarely,258,Sales,21,Life Sciences,621,Male,Sales Executive,4,Single,19921,No,12,3,3,10,5
1453,26-35,No,Travel_Rarely,254,Research & Development,1,Life Sciences,649,Male,Research Scientist,4,Married,22794,Yes,13,3,3,6,1
1454,26-35,No,Travel_Rarely,204,Sales,14,Technical Degree,666,Female,Sales Representative,3,Divorced,2912,Yes,18,3,3,8,0
1455,26-35,No,Travel_Rarely,1397,Research & Development,1,Life Sciences,683,Male,Research Scientist,4,Married,7660,No,12,3,2,10,8
1456,26-35,No,Travel_Rarely,1442,Research & Development,9,Medical,717,Female,Healthcare Representative,2,Single,17654,No,14,3,4,8,7
1457,26-35,No,Travel_Rarely,970,Research & Development,8,Medical,757,Female,Healthcare Representative,3,Single,7360,No,11,3,3,5,4
1458,26-35,No,Travel_Rarely,167,Research & Development,8,Life Sciences,775,Female,Manufacturing Director,1,Divorced,4187,No,14,3,3,0,0
1459,26-35,No,Travel_Rarely,304,Sales,2,Other,786,Male,Sales Executive,4,Single,18686,No,22,4,3,6,1
1460,26-35,No,Travel_Rarely,121,Research & Development,2,Medical,804,Female,Research Scientist,1,Single,7530,No,11,3,3,6,1
1461,26-35,No,Travel_Rarely,1111,Sales,8,Life Sciences,808,Female,Sales Executive,1,Married,13305,No,17,3,3,3,1
1462,26-35,No,Travel_Frequently,702,Research & Development,16,Life Sciences,838,Female,Research Scientist,4,Single,8306,No,16,3,3,5,1
1463,26-35,No,Travel_Rarely,829,Human Resources,3,Human Resources,847,Male,Human Resources,4,Married,2243,No,19,3,1,3,0
1464,26-35,No,Travel_Rarely,546,Research & Development,10,Life Sciences,934,Male,Laboratory Technician,2,Divorced,6896,No,14,3,3,1,1
1465,26-35,No,Travel_Rarely,216,Sales,1,Marketing,1047,Male,Sales Executive,4,Divorced,12278,No,11,3,2,15,0
1466,26-35,No,Travel_Rarely,1333,Sales,10,Life Sciences,1055,Female,Sales Representative,3,Married,18410,Yes,19,3,3,1,0
1467,26-35,No,Travel_Frequently,618,Research & Development,3,Life Sciences,1103,Male,Healthcare Representative,4,Single,22266,No,17,3,2,6,0
1468,26-35,No,Non-Travel,697,Research & Development,3,Life Sciences,1115,Male,Research Scientist,4,Married,22478,No,17,3,3,0,0
1469,26-35,No,Travel_Frequently,1003,Research & Development,2,Life Sciences,1140,Male,Manufacturing Director,3,Single,15834,No,11,3,2,3,0
1470,26-35,No,Travel_Frequently,669,Research & Development,1,Medical,1184,Male,Healthcare Representative,1,Single,25755,No,20,4,3,13,4
1471,55+,No,Travel_Rarely,818,Human Resources,6,Medical,321,Male,Human Resources,3,Married,25657,No,17,3,2,2,2
1472,55+,No,Travel_Rarely,715,Research & Development,2,Life Sciences,1032,Female,Manufacturing Director,4,Single,21829,Yes,13,3,3,5,4
1473,55+,No,Travel_Rarely,1089,Sales,1,Technical Degree,1048,Male,Manager,4,Married,11038,Yes,14,3,1,6,0
1474,55+,No,Travel_Rarely,326,Sales,3,Life Sciences,1254,Female,Sales Executive,4,Single,16490,No,17,3,3,6,0
1475,55+,No,Travel_Rarely,1429,Research & Development,18,Medical,1283,Male,Manufacturing Director,4,Single,20002,No,12,3,2,9,5
